Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-eqdz,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,branch-pusb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,aud1,aud2,correctResponse,ANSWER,foil
14,1765320279759,09/12/2025 22:44:39,1765320266587,-5,09/12/2025 17:44:26,250842,10,task-2sj4,,51307449,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,17,1,3,response,Zone1,response_keyboard,439,,1,1,1,,,,,,2,recog-trial,tesdar.mp3,tesdor.mp3,1,tesdar,tesdor
15,1765320280744,09/12/2025 22:44:40,1765320267573,-5,09/12/2025 17:44:27,250842,10,task-2sj4,,51307449,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,17,1,4,ITI,Zone1,timelimit_screen,1000.9000000000015,,,0,,,,,1,,2,recog-trial,tesdar.mp3,tesdor.mp3,1,tesdar,tesdor
16,1765320282446,09/12/2025 22:44:42,1765320269274,-5,09/12/2025 17:44:29,250842,10,task-2sj4,,51307449,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,11,2,1,opt1,Zone1,content_audio,1642,,,0,,,,,,,2,recog-trial,peflin.mp3,peflun.mp3,1,peflin,peflun
17,1765320284117,09/12/2025 22:44:44,1765320270945,-5,09/12/2025 17:44:30,250842,10,task-2sj4,,51307449,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,11,2,2,opt2,Zone1,content_audio,1648.2999999970198,,,0,,,,,,,2,recog-trial,peflin.mp3,peflun.mp3,1,peflin,peflun
18,1765320284282,09/12/2025 22:44:44,1765320271113,-5,09/12/2025 17:44:31,250842,10,task-2sj4,,51307449,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,11,2,3,response,Zone1,response_keyboard,144.29999999701977,,1,1,1,,,,,,2,recog-trial,peflin.mp3,peflun.mp3,1,peflin,peflun
19,1765320285282,09/12/2025 22:44:45,1765320272111,-5,09/12/2025 17:44:32,250842,10,task-2sj4,,51307449,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,11,2,4,ITI,Zone1,timelimit_screen,1001.1999999999971,,,0,,,,,1,,2,recog-trial,peflin.mp3,peflun.mp3,1,peflin,peflun
20,1765320287018,09/12/2025 22:44:47,1765320273841,-5,09/12/2025 17:44:33,250842,10,task-2sj4,,51307449,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,10,3,1,opt1,Zone1,content_audio,1671.5999999940395,,,0,,,,,,,2,recog-trial,pareng.mp3,parung.mp3,2,parung,pareng
21,1765320288874,09/12/2025 22:44:48,1765320275431,-5,09/12/2025 17:44:35,250842,10,task-2sj4,,51307449,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,10,3,2,opt2,Zone1,content_audio,1581.6000000089407,,,0,,,,,,,2,recog-trial,pareng.mp3,parung.mp3,2,parung,pareng
22,1765320288991,09/12/2025 22:44:48,1765320275613,-5,09/12/2025 17:44:35,250842,10,task-2sj4,,51307449,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,10,3,3,response,Zone1,response_keyboard,173.29999999701977,,2,1,1,,,,,,2,recog-trial,pareng.mp3,parung.mp3,2,parung,pareng
23,1765320289760,09/12/2025 22:44:49,1765320276597,-5,09/12/2025 17:44:36,250842,10,task-2sj4,,51307449,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,10,3,4,ITI,Zone1,timelimit_screen,1001,,,0,,,,,1,,2,recog-trial,pareng.mp3,parung.mp3,2,parung,pareng
24,1765320291363,09/12/2025 22:44:51,1765320278194,-5,09/12/2025 17:44:38,250842,10,task-2sj4,,51307449,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,6,4,1,opt1,Zone1,content_audio,1577.2000000029802,,,0,,,,,,,2,recog-trial,destor.mp3,dester.mp3,2,dester,destor
25,1765320293012,09/12/2025 22:44:53,1765320279834,-5,09/12/2025 17:44:39,250842,10,task-2sj4,,51307449,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,6,4,2,opt2,Zone1,content_audio,1616.4000000059605,,,0,,,,,,,2,recog-trial,destor.mp3,dester.mp3,2,dester,destor
26,1765320293471,09/12/2025 22:44:53,1765320280299,-5,09/12/2025 17:44:40,250842,10,task-2sj4,,51307449,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,6,4,3,response,Zone1,response_keyboard,441,,2,1,1,,,,,,2,recog-trial,destor.mp3,dester.mp3,2,dester,destor
27,1765320294453,09/12/2025 22:44:54,1765320281286,-5,09/12/2025 17:44:41,250842,10,task-2sj4,,51307449,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,6,4,4,ITI,Zone1,timelimit_screen,1000.9000000000015,,,0,,,,,1,,2,recog-trial,destor.mp3,dester.mp3,2,dester,destor
28,1765320296186,09/12/2025 22:44:56,1765320283014,-5,09/12/2025 17:44:43,250842,10,task-2sj4,,51307449,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,13,5,1,opt1,Zone1,content_audio,1668.5999999940395,,,0,,,,,,,2,recog-trial,rafar.mp3,rafer.mp3,1,rafar,rafer
29,1765320298130,09/12/2025 22:44:58,1765320284675,-5,09/12/2025 17:44:44,250842,10,task-2sj4,,51307449,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,13,5,2,opt2,Zone1,content_audio,1637.2000000029802,,,0,,,,,,,2,recog-trial,rafar.mp3,rafer.mp3,1,rafar,rafer
30,1765320298254,09/12/2025 22:44:58,1765320284940,-5,09/12/2025 17:44:44,250842,10,task-2sj4,,51307449,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,13,5,3,response,Zone1,response_keyboard,240.79999999701977,,1,1,1,,,,,,2,recog-trial,rafar.mp3,rafer.mp3,1,rafar,rafer
31,1765320299108,09/12/2025 22:44:59,1765320285925,-5,09/12/2025 17:44:45,250842,10,task-2sj4,,51307449,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,13,5,4,ITI,Zone1,timelimit_screen,1001.2000000000044,,,0,,,,,1,,2,recog-trial,rafar.mp3,rafer.mp3,1,rafar,rafer
32,1765320300848,09/12/2025 22:45:00,1765320287679,-5,09/12/2025 17:44:47,250842,10,task-2sj4,,51307449,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,18,6,1,opt1,Zone1,content_audio,1698,,,0,,,,,,,2,recog-trial,vorgil.mp3,vorgal.mp3,2,vorgal,vorgil
33,1765320302499,09/12/2025 22:45:02,1765320289329,-5,09/12/2025 17:44:49,250842,10,task-2sj4,,51307449,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,18,6,2,opt2,Zone1,content_audio,1628,,,0,,,,,,,2,recog-trial,vorgil.mp3,vorgal.mp3,2,vorgal,vorgil
34,1765320302767,09/12/2025 22:45:02,1765320289581,-5,09/12/2025 17:44:49,250842,10,task-2sj4,,51307449,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,18,6,3,response,Zone1,response_keyboard,229.09999999403954,,2,1,1,,,,,,2,recog-trial,vorgil.mp3,vorgal.mp3,2,vorgal,vorgil
35,1765320303746,09/12/2025 22:45:03,1765320290579,-5,09/12/2025 17:44:50,250842,10,task-2sj4,,51307449,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,18,6,4,ITI,Zone1,timelimit_screen,1001,,,0,,,,,1,,2,recog-trial,vorgil.mp3,vorgal.mp3,2,vorgal,vorgil
36,1765320305431,09/12/2025 22:45:05,1765320292268,-5,09/12/2025 17:44:52,250842,10,task-2sj4,,51307449,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,19,7,1,opt1,Zone1,content_audio,1629.7999999970198,,,0,,,,,,,2,recog-trial,wabon.mp3,wabin.mp3,1,wabon,wabin
37,1765320307104,09/12/2025 22:45:07,1765320293939,-5,09/12/2025 17:44:53,250842,10,task-2sj4,,51307449,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,19,7,2,opt2,Zone1,content_audio,1649,,,0,,,,,,,2,recog-trial,wabon.mp3,wabin.mp3,1,wabon,wabin
38,1765320307386,09/12/2025 22:45:07,1765320294213,-5,09/12/2025 17:44:54,250842,10,task-2sj4,,51307449,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,19,7,3,response,Zone1,response_keyboard,250,,1,1,1,,,,,,2,recog-trial,wabon.mp3,wabin.mp3,1,wabon,wabin
39,1765320308664,09/12/2025 22:45:08,1765320295201,-5,09/12/2025 17:44:55,250842,10,task-2sj4,,51307449,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,19,7,4,ITI,Zone1,timelimit_screen,1001,,,0,,,,,1,,2,recog-trial,wabon.mp3,wabin.mp3,1,wabon,wabin
40,1765320309984,09/12/2025 22:45:09,1765320296809,-5,09/12/2025 17:44:56,250842,10,task-2sj4,,51307449,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,15,8,1,opt1,Zone1,content_audio,1549.3999999910593,,,0,,,,,,,2,recog-trial,solly.mp3,solla.mp3,1,solly,solla
41,1765320311582,09/12/2025 22:45:11,1765320298410,-5,09/12/2025 17:44:58,250842,10,task-2sj4,,51307449,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,15,8,2,opt2,Zone1,content_audio,1578.5,,,0,,,,,,,2,recog-trial,solly.mp3,solla.mp3,1,solly,solla
42,1765320311733,09/12/2025 22:45:11,1765320298538,-5,09/12/2025 17:44:58,250842,10,task-2sj4,,51307449,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,15,8,3,response,Zone1,response_keyboard,103.79999999701977,,1,1,1,,,,,,2,recog-trial,solly.mp3,solla.mp3,1,solly,solla
43,1765320312694,09/12/2025 22:45:12,1765320299522,-5,09/12/2025 17:44:59,250842,10,task-2sj4,,51307449,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,15,8,4,ITI,Zone1,timelimit_screen,1001.0999999999985,,,0,,,,,1,,2,recog-trial,solly.mp3,solla.mp3,1,solly,solla
44,1765320314381,09/12/2025 22:45:14,1765320301209,-5,09/12/2025 17:45:01,250842,10,task-2sj4,,51307449,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,8,9,1,opt1,Zone1,content_audio,1627.7000000029802,,,0,,,,,,,2,recog-trial,mowil.mp3,mowel.mp3,2,mowel,mowil
45,1765320316025,09/12/2025 22:45:16,1765320302849,-5,09/12/2025 17:45:02,250842,10,task-2sj4,,51307449,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,8,9,2,opt2,Zone1,content_audio,1617.7999999970198,,,0,,,,,,,2,recog-trial,mowil.mp3,mowel.mp3,2,mowel,mowil
46,1765320316145,09/12/2025 22:45:16,1765320302947,-5,09/12/2025 17:45:02,250842,10,task-2sj4,,51307449,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,8,9,3,response,Zone1,response_keyboard,76,,1,1,,,,,,,2,recog-trial,mowil.mp3,mowel.mp3,2,mowel,mowil
47,1765320317104,09/12/2025 22:45:17,1765320303943,-5,09/12/2025 17:45:03,250842,10,task-2sj4,,51307449,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,8,9,4,ITI,Zone1,timelimit_screen,1001.1999999999971,,,0,,,,,1,,2,recog-trial,mowil.mp3,mowel.mp3,2,mowel,mowil
