Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-eqdz,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,branch-pusb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,aud1,aud2,correctResponse,ANSWER,foil
21,1765235574060,08/12/2025 23:12:54,1765235560920,-5,08/12/2025 18:12:40,250842,10,task-1ie9,,51270061,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,17,3,2,opt2,Zone1,content_audio,1706.4000000003725,,,0,,,,,,,2,recog-trial,tesdar.mp3,tesdor.mp3,1,tesdar,tesdor
22,1765235574229,08/12/2025 23:12:54,1765235561004,-5,08/12/2025 18:12:41,250842,10,task-1ie9,,51270061,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,17,3,3,response,Zone1,response_keyboard,60.19999999925494,,1,1,1,,,,,,2,recog-trial,tesdar.mp3,tesdor.mp3,1,tesdar,tesdor
23,1765235575452,08/12/2025 23:12:55,1765235561991,-5,08/12/2025 18:12:41,250842,10,task-1ie9,,51270061,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,17,3,4,ITI,Zone1,timelimit_screen,1000.9000000000015,,,0,,,,,1,,2,recog-trial,tesdar.mp3,tesdor.mp3,1,tesdar,tesdor
24,1765235576809,08/12/2025 23:12:56,1765235563639,-5,08/12/2025 18:12:43,250842,10,task-1ie9,,51270061,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,11,4,1,opt1,Zone1,content_audio,1591.2000000011176,,,0,,,,,,,2,recog-trial,peflin.mp3,peflun.mp3,1,peflin,peflun
25,1765235578433,08/12/2025 23:12:58,1765235565279,-5,08/12/2025 18:12:45,250842,10,task-1ie9,,51270061,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,11,4,2,opt2,Zone1,content_audio,1615.8999999985099,,,0,,,,,,,2,recog-trial,peflin.mp3,peflun.mp3,1,peflin,peflun
26,1765235578837,08/12/2025 23:12:58,1765235565699,-5,08/12/2025 18:12:45,250842,10,task-1ie9,,51270061,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,11,4,3,response,Zone1,response_keyboard,392.2999999988824,,1,1,1,,,,,,2,recog-trial,peflin.mp3,peflun.mp3,1,peflin,peflun
27,1765235579853,08/12/2025 23:12:59,1765235566696,-5,08/12/2025 18:12:46,250842,10,task-1ie9,,51270061,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,11,4,4,ITI,Zone1,timelimit_screen,1001.3000000000029,,,0,,,,,1,,2,recog-trial,peflin.mp3,peflun.mp3,1,peflin,peflun
28,1765235581504,08/12/2025 23:13:01,1765235568359,-5,08/12/2025 18:12:48,250842,10,task-1ie9,,51270061,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,15,5,1,opt1,Zone1,content_audio,1605.0999999996275,,,0,,,,,,,2,recog-trial,solly.mp3,solla.mp3,1,solly,solla
29,1765235583155,08/12/2025 23:13:03,1765235570000,-5,08/12/2025 18:12:50,250842,10,task-1ie9,,51270061,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,15,5,2,opt2,Zone1,content_audio,1616.199999999255,,,0,,,,,,,2,recog-trial,solly.mp3,solla.mp3,1,solly,solla
30,1765235583427,08/12/2025 23:13:03,1765235570274,-5,08/12/2025 18:12:50,250842,10,task-1ie9,,51270061,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,15,5,3,response,Zone1,response_keyboard,249.89999999850988,,1,1,1,,,,,,2,recog-trial,solly.mp3,solla.mp3,1,solly,solla
31,1765235584416,08/12/2025 23:13:04,1765235571267,-5,08/12/2025 18:12:51,250842,10,task-1ie9,,51270061,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,15,5,4,ITI,Zone1,timelimit_screen,1001.0999999999985,,,0,,,,,1,,2,recog-trial,solly.mp3,solla.mp3,1,solly,solla
32,1765235586097,08/12/2025 23:13:06,1765235572944,-5,08/12/2025 18:12:52,250842,10,task-1ie9,,51270061,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,18,6,1,opt1,Zone1,content_audio,1624.5999999996275,,,0,,,,,,,2,recog-trial,vorgil.mp3,vorgal.mp3,2,vorgal,vorgil
33,1765235587743,08/12/2025 23:13:07,1765235574593,-5,08/12/2025 18:12:54,250842,10,task-1ie9,,51270061,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,18,6,2,opt2,Zone1,content_audio,1625.1000000014901,,,0,,,,,,,2,recog-trial,vorgil.mp3,vorgal.mp3,2,vorgal,vorgil
34,1765235587932,08/12/2025 23:13:07,1765235574794,-5,08/12/2025 18:12:54,250842,10,task-1ie9,,51270061,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,18,6,3,response,Zone1,response_keyboard,177.7000000011176,,2,1,1,,,,,,2,recog-trial,vorgil.mp3,vorgal.mp3,2,vorgal,vorgil
35,1765235588937,08/12/2025 23:13:08,1765235575788,-5,08/12/2025 18:12:55,250842,10,task-1ie9,,51270061,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,18,6,4,ITI,Zone1,timelimit_screen,1001.1000000000058,,,0,,,,,1,,2,recog-trial,vorgil.mp3,vorgal.mp3,2,vorgal,vorgil
36,1765235590619,08/12/2025 23:13:10,1765235577475,-5,08/12/2025 18:12:57,250842,10,task-1ie9,,51270061,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,13,7,1,opt1,Zone1,content_audio,1632.300000000745,,,0,,,,,,,2,recog-trial,rafar.mp3,rafer.mp3,1,rafar,rafer
37,1765235592276,08/12/2025 23:13:12,1765235579124,-5,08/12/2025 18:12:59,250842,10,task-1ie9,,51270061,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,13,7,2,opt2,Zone1,content_audio,1625.199999999255,,,0,,,,,,,2,recog-trial,rafar.mp3,rafer.mp3,1,rafar,rafer
38,1765235592770,08/12/2025 23:13:12,1765235579622,-5,08/12/2025 18:12:59,250842,10,task-1ie9,,51270061,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,13,7,3,response,Zone1,response_keyboard,473.5,,2,1,,,,,,,2,recog-trial,rafar.mp3,rafer.mp3,1,rafar,rafer
39,1765235593752,08/12/2025 23:13:13,1765235580609,-5,08/12/2025 18:13:00,250842,10,task-1ie9,,51270061,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,13,7,4,ITI,Zone1,timelimit_screen,1001.1000000000058,,,0,,,,,1,,2,recog-trial,rafar.mp3,rafer.mp3,1,rafar,rafer
40,1765235595695,08/12/2025 23:13:15,1765235582283,-5,08/12/2025 18:13:02,250842,10,task-1ie9,,51270061,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,12,8,1,opt1,Zone1,content_audio,1618.5,,,0,,,,,,,2,recog-trial,pungos.mp3,pungus.mp3,2,pungus,pungos
41,1765235597033,08/12/2025 23:13:17,1765235583883,-5,08/12/2025 18:13:03,250842,10,task-1ie9,,51270061,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,12,8,2,opt2,Zone1,content_audio,1576.9000000003725,,,0,,,,,,,2,recog-trial,pungos.mp3,pungus.mp3,2,pungus,pungos
42,1765235597226,08/12/2025 23:13:17,1765235584077,-5,08/12/2025 18:13:04,250842,10,task-1ie9,,51270061,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,12,8,3,response,Zone1,response_keyboard,170.09999999962747,,1,1,,,,,,,2,recog-trial,pungos.mp3,pungus.mp3,2,pungus,pungos
43,1765235598213,08/12/2025 23:13:18,1765235585064,-5,08/12/2025 18:13:05,250842,10,task-1ie9,,51270061,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,12,8,4,ITI,Zone1,timelimit_screen,1000.8000000000029,,,0,,,,,1,,2,recog-trial,pungos.mp3,pungus.mp3,2,pungus,pungos
44,1765235599962,08/12/2025 23:13:19,1765235586744,-5,08/12/2025 18:13:06,250842,10,task-1ie9,,51270061,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,19,9,1,opt1,Zone1,content_audio,1619.9000000003725,,,0,,,,,,,2,recog-trial,wabon.mp3,wabin.mp3,1,wabon,wabin
45,1765235601504,08/12/2025 23:13:21,1765235588364,-5,08/12/2025 18:13:08,250842,10,task-1ie9,,51270061,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,19,9,2,opt2,Zone1,content_audio,1596.9000000003725,,,0,,,,,,,2,recog-trial,wabon.mp3,wabin.mp3,1,wabon,wabin
46,1765235602164,08/12/2025 23:13:22,1765235589014,-5,08/12/2025 18:13:09,250842,10,task-1ie9,,51270061,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,19,9,3,response,Zone1,response_keyboard,625.7999999988824,,2,1,,,,,,,2,recog-trial,wabon.mp3,wabin.mp3,1,wabon,wabin
47,1765235603152,08/12/2025 23:13:23,1765235590003,-5,08/12/2025 18:13:10,250842,10,task-1ie9,,51270061,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,19,9,4,ITI,Zone1,timelimit_screen,1000.5999999999985,,,0,,,,,1,,2,recog-trial,wabon.mp3,wabin.mp3,1,wabon,wabin
48,1765235605149,08/12/2025 23:13:25,1765235591723,-5,08/12/2025 18:13:11,250842,10,task-1ie9,,51270061,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,10,10,1,opt1,Zone1,content_audio,1664.4000000003725,,,0,,,,,,,2,recog-trial,pareng.mp3,parung.mp3,2,parung,pareng
49,1765235606484,08/12/2025 23:13:26,1765235593333,-5,08/12/2025 18:13:13,250842,10,task-1ie9,,51270061,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,10,10,2,opt2,Zone1,content_audio,1587,,,0,,,,,,,2,recog-trial,pareng.mp3,parung.mp3,2,parung,pareng
50,1765235606658,08/12/2025 23:13:26,1765235593513,-5,08/12/2025 18:13:13,250842,10,task-1ie9,,51270061,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,10,10,3,response,Zone1,response_keyboard,155.39999999850988,,1,1,,,,,,,2,recog-trial,pareng.mp3,parung.mp3,2,parung,pareng
51,1765235607654,08/12/2025 23:13:27,1765235594507,-5,08/12/2025 18:13:14,250842,10,task-1ie9,,51270061,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,10,10,4,ITI,Zone1,timelimit_screen,1001,,,0,,,,,1,,2,recog-trial,pareng.mp3,parung.mp3,2,parung,pareng
52,1765235609326,08/12/2025 23:13:29,1765235596174,-5,08/12/2025 18:13:16,250842,10,task-1ie9,,51270061,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,7,11,1,opt1,Zone1,content_audio,1611.4000000003725,,,0,,,,,,,2,recog-trial,femod.mp3,femad.mp3,1,femod,femad
