Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-eqdz,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,branch-pusb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,audio_cue,item,written_cue
50,1765235469087,08/12/2025 23:11:09,1765235455937,-5,08/12/2025 18:10:55,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,6,5,2,Screen 1,audioCue,content_audio,1568.5,,,0,,,,,,,1,stemComp,ta.mp3,tabric,TA____
51,1765235469243,08/12/2025 23:11:09,1765235456084,-5,08/12/2025 18:10:56,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,6,5,3,Screen 2,advancementZone,audio_recording,129.09999999962747,,STARTED RECORDING,0,,,,,,,1,stemComp,ta.mp3,tabric,TA____
52,1765235479372,08/12/2025 23:11:19,1765235465956,-5,08/12/2025 18:11:05,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,6,5,3,Screen 2,Zone1,continue_button,9988.900000000373,,,0,,,,,,,1,stemComp,ta.mp3,tabric,TA____
53,1765235479529,08/12/2025 23:11:19,1765235466019,-5,08/12/2025 18:11:06,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,6,5,3,Screen 2,advancementZone,audio_recording,10063.5,,STOPPED RECORDING,0,,,,,,,1,stemComp,ta.mp3,tabric,TA____
54,1765235479529,08/12/2025 23:11:19,1765235466020,-5,08/12/2025 18:11:06,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,6,5,3,Screen 2,advancementZone,audio_recording,10064.400000000373,,TRANSCODING START,0,,,,,,,1,stemComp,ta.mp3,tabric,TA____
55,1765235480548,08/12/2025 23:11:20,1765235467413,-5,08/12/2025 18:11:07,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,6,5,3,Screen 2,advancementZone,audio_recording,947.2999999988824,,TRANSCODING FINISH,0,,,,,,,1,stemComp,ta.mp3,tabric,TA____
56,1765235480670,08/12/2025 23:11:20,1765235467416,-5,08/12/2025 18:11:07,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,6,5,3,Screen 2,advancementZone,audio_recording,951.1999999992549,,250842-10-14710098-task-qyn5-51270041-tabric-6-3.mp3,0,,,,,,,1,stemComp,ta.mp3,tabric,TA____
57,1765235480670,08/12/2025 23:11:20,1765235467417,-5,08/12/2025 18:11:07,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,6,5,3,Screen 2,advancementZone,audio_recording,951.5,,https://app.gorilla.sc/uploads/schedule/51270041?filename=tabric-6-3.mp3,0,,,,,,,1,stemComp,ta.mp3,tabric,TA____
58,1765235481079,08/12/2025 23:11:21,1765235467930,-5,08/12/2025 18:11:07,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,4,6,1,Screen 3,Zone1,timelimit_screen,1501.5999999999913,,,0,,,,,1,,1,stemComp,vo.mp3,vorgal,VO____
59,1765235482681,08/12/2025 23:11:22,1765235469546,-5,08/12/2025 18:11:09,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,4,6,2,Screen 1,audioCue,content_audio,1598.0999999996275,,,0,,,,,,,1,stemComp,vo.mp3,vorgal,VO____
60,1765235482849,08/12/2025 23:11:22,1765235469699,-5,08/12/2025 18:11:09,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,4,6,3,Screen 2,advancementZone,audio_recording,132.30000000074506,,STARTED RECORDING,0,,,,,,,1,stemComp,vo.mp3,vorgal,VO____
61,1765235485156,08/12/2025 23:11:25,1765235471723,-5,08/12/2025 18:11:11,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,4,6,3,Screen 2,Zone1,continue_button,2147.199999999255,,,0,,,,,,,1,stemComp,vo.mp3,vorgal,VO____
62,1765235485256,08/12/2025 23:11:25,1765235471761,-5,08/12/2025 18:11:11,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,4,6,3,Screen 2,advancementZone,audio_recording,2194.699999999255,,STOPPED RECORDING,0,,,,,,,1,stemComp,vo.mp3,vorgal,VO____
63,1765235485256,08/12/2025 23:11:25,1765235471762,-5,08/12/2025 18:11:11,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,4,6,3,Screen 2,advancementZone,audio_recording,2195.5,,TRANSCODING START,0,,,,,,,1,stemComp,vo.mp3,vorgal,VO____
64,1765235485660,08/12/2025 23:11:25,1765235472506,-5,08/12/2025 18:11:12,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,4,6,3,Screen 2,advancementZone,audio_recording,277.09999999962747,,TRANSCODING FINISH,0,,,,,,,1,stemComp,vo.mp3,vorgal,VO____
65,1765235485777,08/12/2025 23:11:25,1765235472510,-5,08/12/2025 18:11:12,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,4,6,3,Screen 2,advancementZone,audio_recording,281.09999999962747,,250842-10-14710098-task-qyn5-51270041-vorgal-7-3.mp3,0,,,,,,,1,stemComp,vo.mp3,vorgal,VO____
66,1765235485777,08/12/2025 23:11:25,1765235472510,-5,08/12/2025 18:11:12,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,4,6,3,Screen 2,advancementZone,audio_recording,281.5,,https://app.gorilla.sc/uploads/schedule/51270041?filename=vorgal-7-3.mp3,0,,,,,,,1,stemComp,vo.mp3,vorgal,VO____
67,1765235486852,08/12/2025 23:11:26,1765235473702,-5,08/12/2025 18:11:13,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,17,7,1,Screen 3,Zone1,timelimit_screen,1501.5999999999913,,,0,,,,,1,,1,stemComp,ba.mp3,ballow,BA____
68,1765235488485,08/12/2025 23:11:28,1765235475346,-5,08/12/2025 18:11:15,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,17,7,2,Screen 1,audioCue,content_audio,1626,,,0,,,,,,,1,stemComp,ba.mp3,ballow,BA____
69,1765235488629,08/12/2025 23:11:28,1765235475478,-5,08/12/2025 18:11:15,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,17,7,3,Screen 2,advancementZone,audio_recording,113.40000000037253,,STARTED RECORDING,0,,,,,,,1,stemComp,ba.mp3,ballow,BA____
70,1765235491009,08/12/2025 23:11:31,1765235477855,-5,08/12/2025 18:11:17,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,17,7,3,Screen 2,Zone1,continue_button,2484.5,,,0,,,,,,,1,stemComp,ba.mp3,ballow,BA____
71,1765235491110,08/12/2025 23:11:31,1765235477907,-5,08/12/2025 18:11:17,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,17,7,3,Screen 2,advancementZone,audio_recording,2542.300000000745,,STOPPED RECORDING,0,,,,,,,1,stemComp,ba.mp3,ballow,BA____
72,1765235491110,08/12/2025 23:11:31,1765235477907,-5,08/12/2025 18:11:17,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,17,7,3,Screen 2,advancementZone,audio_recording,2543.10000000149,,TRANSCODING START,0,,,,,,,1,stemComp,ba.mp3,ballow,BA____
73,1765235491631,08/12/2025 23:11:31,1765235478496,-5,08/12/2025 18:11:18,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,17,7,3,Screen 2,advancementZone,audio_recording,143.39999999850988,,TRANSCODING FINISH,0,,,,,,,1,stemComp,ba.mp3,ballow,BA____
74,1765235491754,08/12/2025 23:11:31,1765235478501,-5,08/12/2025 18:11:18,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,17,7,3,Screen 2,advancementZone,audio_recording,147.89999999850988,,250842-10-14710098-task-qyn5-51270041-ballow-8-3.mp3,0,,,,,,,1,stemComp,ba.mp3,ballow,BA____
75,1765235491754,08/12/2025 23:11:31,1765235478501,-5,08/12/2025 18:11:18,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,17,7,3,Screen 2,advancementZone,audio_recording,148.2999999988824,,https://app.gorilla.sc/uploads/schedule/51270041?filename=ballow-8-3.mp3,0,,,,,,,1,stemComp,ba.mp3,ballow,BA____
76,1765235492994,08/12/2025 23:11:32,1765235479842,-5,08/12/2025 18:11:19,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,8,8,1,Screen 3,Zone1,timelimit_screen,1501.5,,,0,,,,,1,,1,stemComp,re.mp3,regby,RE___
77,1765235494806,08/12/2025 23:11:34,1765235481406,-5,08/12/2025 18:11:21,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,8,8,2,Screen 1,audioCue,content_audio,1546.0999999996275,,,0,,,,,,,1,stemComp,re.mp3,regby,RE___
78,1765235494943,08/12/2025 23:11:34,1765235481512,-5,08/12/2025 18:11:21,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,8,8,3,Screen 2,advancementZone,audio_recording,88.19999999925494,,STARTED RECORDING,0,,,,,,,1,stemComp,re.mp3,regby,RE___
79,1765235496665,08/12/2025 23:11:36,1765235483524,-5,08/12/2025 18:11:23,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,8,8,3,Screen 2,Zone1,continue_button,2093.199999999255,,,0,,,,,,,1,stemComp,re.mp3,regby,RE___
80,1765235496795,08/12/2025 23:11:36,1765235483575,-5,08/12/2025 18:11:23,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,8,8,3,Screen 2,advancementZone,audio_recording,2151.0999999996275,,STOPPED RECORDING,0,,,,,,,1,stemComp,re.mp3,regby,RE___
81,1765235496795,08/12/2025 23:11:36,1765235483576,-5,08/12/2025 18:11:23,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,8,8,3,Screen 2,advancementZone,audio_recording,2152.0999999996275,,TRANSCODING START,0,,,,,,,1,stemComp,re.mp3,regby,RE___
82,1765235497244,08/12/2025 23:11:37,1765235484114,-5,08/12/2025 18:11:24,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,8,8,3,Screen 2,advancementZone,audio_recording,89.70000000111759,,TRANSCODING FINISH,0,,,,,,,1,stemComp,re.mp3,regby,RE___
83,1765235497356,08/12/2025 23:11:37,1765235484118,-5,08/12/2025 18:11:24,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,8,8,3,Screen 2,advancementZone,audio_recording,93.70000000111759,,250842-10-14710098-task-qyn5-51270041-regby-9-3.mp3,0,,,,,,,1,stemComp,re.mp3,regby,RE___
84,1765235497356,08/12/2025 23:11:37,1765235484118,-5,08/12/2025 18:11:24,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,8,8,3,Screen 2,advancementZone,audio_recording,94.20000000111759,,https://app.gorilla.sc/uploads/schedule/51270041?filename=regby-9-3.mp3,0,,,,,,,1,stemComp,re.mp3,regby,RE___
85,1765235498651,08/12/2025 23:11:38,1765235485515,-5,08/12/2025 18:11:25,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,7,9,1,Screen 3,Zone1,timelimit_screen,1501.7000000000116,,,0,,,,,1,,1,stemComp,so.mp3,solly,SO___
86,1765235500235,08/12/2025 23:11:40,1765235487086,-5,08/12/2025 18:11:27,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,7,9,2,Screen 1,audioCue,content_audio,1553.7000000011176,,,0,,,,,,,1,stemComp,so.mp3,solly,SO___
87,1765235500456,08/12/2025 23:11:40,1765235487164,-5,08/12/2025 18:11:27,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,7,9,3,Screen 2,advancementZone,audio_recording,57.30000000074506,,STARTED RECORDING,0,,,,,,,1,stemComp,so.mp3,solly,SO___
88,1765235502036,08/12/2025 23:11:42,1765235488885,-5,08/12/2025 18:11:28,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,7,9,3,Screen 2,Zone1,continue_button,1770.9000000003725,,,0,,,,,,,1,stemComp,so.mp3,solly,SO___
89,1765235502154,08/12/2025 23:11:42,1765235488957,-5,08/12/2025 18:11:28,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,7,9,3,Screen 2,advancementZone,audio_recording,1850.199999999255,,STOPPED RECORDING,0,,,,,,,1,stemComp,so.mp3,solly,SO___
