Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-eqdz,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,branch-pusb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,audio_cue,item,written_cue
1,1765320092449,09/12/2025 22:41:32,1765320079216,-5,09/12/2025 17:41:19,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,,,BEGIN TASK,,,,,,,,,,,,,,,,,,,
2,1765320094488,09/12/2025 22:41:34,1765320081313,-5,09/12/2025 17:41:21,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,1,1,1,Screen 1,advancementZone,continue_button,1996.9000000059605,,,0,,,,,,,,microphoneCheck,,,
3,1765320115907,09/12/2025 22:41:55,1765320102718,-5,09/12/2025 17:41:42,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,1,1,2,Screen 2,Zone3,continue_button,21374.90000000596,,,0,,,,,,,,microphoneCheck,,,
4,1765320122627,09/12/2025 22:42:02,1765320109462,-5,09/12/2025 17:41:49,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,1,1,3,Screen 3,Zone1,audio_recording,6705,,STARTED RECORDING,0,,,,,,,,microphoneCheck,,,
5,1765320127926,09/12/2025 22:42:07,1765320114479,-5,09/12/2025 17:41:54,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,1,1,3,Screen 3,Zone1,audio_recording,11722.39999999106,,STOPPED RECORDING,0,,,,,,,,microphoneCheck,,,
6,1765320128054,09/12/2025 22:42:08,1765320114485,-5,09/12/2025 17:41:54,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,1,1,3,Screen 3,Zone1,audio_recording,11728.59999999404,,TRANSCODING START,0,,,,,,,,microphoneCheck,,,
7,1765320128924,09/12/2025 22:42:08,1765320115727,-5,09/12/2025 17:41:55,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,1,1,3,Screen 3,Zone1,audio_recording,12970.5,,TRANSCODING FINISH,0,,,,,,,,microphoneCheck,,,
8,1765320129048,09/12/2025 22:42:09,1765320115733,-5,09/12/2025 17:41:55,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,1,1,3,Screen 3,Zone1,audio_recording,12975.79999999702,,250842-10-14710098-task-6wul-51307383-test-0-3.mp3,0,,,,,,,,microphoneCheck,,,
9,1765320129048,09/12/2025 22:42:09,1765320115733,-5,09/12/2025 17:41:55,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,1,1,3,Screen 3,Zone1,audio_recording,12976.199999988079,,https://app.gorilla.sc/uploads/schedule/51307383?filename=test-0-3.mp3,0,,,,,,,,microphoneCheck,,,
10,1765320129048,09/12/2025 22:42:09,1765320115736,-5,09/12/2025 17:41:55,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,1,1,3,Screen 3,Zone1,audio_recording,12979.29999999702,,,0,,,,,,,,microphoneCheck,,,
11,1765320134243,09/12/2025 22:42:14,1765320121072,-5,09/12/2025 17:42:01,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,2,1,1,Screen 1,advancementZone,continue_button,5311.5999999940395,,,0,,,,,,,,StemComp-Instructions,,,
12,1765320148488,09/12/2025 22:42:28,1765320135039,-5,09/12/2025 17:42:15,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,2,1,2,Screen 2,advancementZone,continue_button,13893.70000000298,,,0,,,,,,,,StemComp-Instructions,,,
13,1765320149690,09/12/2025 22:42:29,1765320136526,-5,09/12/2025 17:42:16,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,13,1,1,Screen 3,Zone1,timelimit_screen,1501.5,,,0,,,,,1,,1,stemComp,nu.mp3,nusty,NU____
14,1765320151300,09/12/2025 22:42:31,1765320138123,-5,09/12/2025 17:42:18,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,13,1,2,Screen 1,audioCue,content_audio,1577.0999999940395,,,0,,,,,,,1,stemComp,nu.mp3,nusty,NU____
15,1765320151405,09/12/2025 22:42:31,1765320138191,-5,09/12/2025 17:42:18,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,13,1,3,Screen 2,advancementZone,audio_recording,46.900000005960464,,STARTED RECORDING,0,,,,,,,1,stemComp,nu.mp3,nusty,NU____
16,1765320160438,09/12/2025 22:42:40,1765320146978,-5,09/12/2025 17:42:26,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,13,1,3,Screen 2,Zone1,continue_button,8823.90000000596,,,0,,,,,,,1,stemComp,nu.mp3,nusty,NU____
17,1765320160568,09/12/2025 22:42:40,1765320147095,-5,09/12/2025 17:42:27,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,13,1,3,Screen 2,advancementZone,audio_recording,8951.79999999702,,STOPPED RECORDING,0,,,,,,,1,stemComp,nu.mp3,nusty,NU____
18,1765320160568,09/12/2025 22:42:40,1765320147098,-5,09/12/2025 17:42:27,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,13,1,3,Screen 2,advancementZone,audio_recording,8954.10000000894,,TRANSCODING START,0,,,,,,,1,stemComp,nu.mp3,nusty,NU____
19,1765320161418,09/12/2025 22:42:41,1765320148252,-5,09/12/2025 17:42:28,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,13,1,3,Screen 2,advancementZone,audio_recording,788.8000000119209,,TRANSCODING FINISH,0,,,,,,,1,stemComp,nu.mp3,nusty,NU____
20,1765320161532,09/12/2025 22:42:41,1765320148256,-5,09/12/2025 17:42:28,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,13,1,3,Screen 2,advancementZone,audio_recording,793.4000000059605,,250842-10-14710098-task-6wul-51307383-nusty-2-3.mp3,0,,,,,,,1,stemComp,nu.mp3,nusty,NU____
21,1765320161532,09/12/2025 22:42:41,1765320148257,-5,09/12/2025 17:42:28,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,13,1,3,Screen 2,advancementZone,audio_recording,793.7000000029802,,https://app.gorilla.sc/uploads/schedule/51307383?filename=nusty-2-3.mp3,0,,,,,,,1,stemComp,nu.mp3,nusty,NU____
22,1765320162115,09/12/2025 22:42:42,1765320148953,-5,09/12/2025 17:42:28,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,8,2,1,Screen 3,Zone1,timelimit_screen,1501.800000000003,,,0,,,,,1,,1,stemComp,re.mp3,regby,RE___
23,1765320163679,09/12/2025 22:42:43,1765320150510,-5,09/12/2025 17:42:30,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,8,2,2,Screen 1,audioCue,content_audio,1549.7999999970198,,,0,,,,,,,1,stemComp,re.mp3,regby,RE___
24,1765320163803,09/12/2025 22:42:43,1765320150585,-5,09/12/2025 17:42:30,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,8,2,3,Screen 2,advancementZone,audio_recording,54.79999999701977,,STARTED RECORDING,0,,,,,,,1,stemComp,re.mp3,regby,RE___
25,1765320166258,09/12/2025 22:42:46,1765320153084,-5,09/12/2025 17:42:33,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,8,2,3,Screen 2,Zone1,continue_button,2546.5,,,0,,,,,,,1,stemComp,re.mp3,regby,RE___
26,1765320166381,09/12/2025 22:42:46,1765320153169,-5,09/12/2025 17:42:33,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,8,2,3,Screen 2,advancementZone,audio_recording,2638.9000000059605,,STOPPED RECORDING,0,,,,,,,1,stemComp,re.mp3,regby,RE___
27,1765320166381,09/12/2025 22:42:46,1765320153171,-5,09/12/2025 17:42:33,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,8,2,3,Screen 2,advancementZone,audio_recording,2640.9000000059605,,TRANSCODING START,0,,,,,,,1,stemComp,re.mp3,regby,RE___
28,1765320166924,09/12/2025 22:42:46,1765320153759,-5,09/12/2025 17:42:33,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,8,2,3,Screen 2,advancementZone,audio_recording,170.09999999403954,,TRANSCODING FINISH,0,,,,,,,1,stemComp,re.mp3,regby,RE___
29,1765320167037,09/12/2025 22:42:47,1765320153763,-5,09/12/2025 17:42:33,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,8,2,3,Screen 2,advancementZone,audio_recording,174,,250842-10-14710098-task-6wul-51307383-regby-3-3.mp3,0,,,,,,,1,stemComp,re.mp3,regby,RE___
30,1765320167037,09/12/2025 22:42:47,1765320153763,-5,09/12/2025 17:42:33,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,8,2,3,Screen 2,advancementZone,audio_recording,174.40000000596046,,https://app.gorilla.sc/uploads/schedule/51307383?filename=regby-3-3.mp3,0,,,,,,,1,stemComp,re.mp3,regby,RE___
31,1765320168503,09/12/2025 22:42:48,1765320155076,-5,09/12/2025 17:42:35,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,6,3,1,Screen 3,Zone1,timelimit_screen,1501.5,,,0,,,,,1,,1,stemComp,ta.mp3,tabric,TA____
32,1765320169840,09/12/2025 22:42:49,1765320156671,-5,09/12/2025 17:42:36,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,6,3,2,Screen 1,audioCue,content_audio,1589.2000000029802,,,0,,,,,,,1,stemComp,ta.mp3,tabric,TA____
33,1765320169968,09/12/2025 22:42:49,1765320156785,-5,09/12/2025 17:42:36,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,6,3,3,Screen 2,advancementZone,audio_recording,93.5,,STARTED RECORDING,0,,,,,,,1,stemComp,ta.mp3,tabric,TA____
34,1765320172439,09/12/2025 22:42:52,1765320159272,-5,09/12/2025 17:42:39,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,6,3,3,Screen 2,Zone1,continue_button,2572,,,0,,,,,,,1,stemComp,ta.mp3,tabric,TA____
35,1765320172564,09/12/2025 22:42:52,1765320159353,-5,09/12/2025 17:42:39,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,6,3,3,Screen 2,advancementZone,audio_recording,2661.9000000059605,,STOPPED RECORDING,0,,,,,,,1,stemComp,ta.mp3,tabric,TA____
36,1765320172564,09/12/2025 22:42:52,1765320159355,-5,09/12/2025 17:42:39,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,6,3,3,Screen 2,advancementZone,audio_recording,2663.7999999970198,,TRANSCODING START,0,,,,,,,1,stemComp,ta.mp3,tabric,TA____
37,1765320173221,09/12/2025 22:42:53,1765320160053,-5,09/12/2025 17:42:40,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,6,3,3,Screen 2,advancementZone,audio_recording,284.1000000089407,,TRANSCODING FINISH,0,,,,,,,1,stemComp,ta.mp3,tabric,TA____
38,1765320173346,09/12/2025 22:42:53,1765320160058,-5,09/12/2025 17:42:40,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,6,3,3,Screen 2,advancementZone,audio_recording,288.40000000596046,,250842-10-14710098-task-6wul-51307383-tabric-4-3.mp3,0,,,,,,,1,stemComp,ta.mp3,tabric,TA____
39,1765320173346,09/12/2025 22:42:53,1765320160058,-5,09/12/2025 17:42:40,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,6,3,3,Screen 2,advancementZone,audio_recording,288.79999999701977,,https://app.gorilla.sc/uploads/schedule/51307383?filename=tabric-4-3.mp3,0,,,,,,,1,stemComp,ta.mp3,tabric,TA____
40,1765320174413,09/12/2025 22:42:54,1765320161250,-5,09/12/2025 17:42:41,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,16,4,1,Screen 3,Zone1,timelimit_screen,1501.5999999999913,,,0,,,,,1,,1,stemComp,de.mp3,dester,DE____
41,1765320176003,09/12/2025 22:42:56,1765320162831,-5,09/12/2025 17:42:42,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,16,4,2,Screen 1,audioCue,content_audio,1562.7000000029802,,,0,,,,,,,1,stemComp,de.mp3,dester,DE____
42,1765320176161,09/12/2025 22:42:56,1765320162981,-5,09/12/2025 17:42:42,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,16,4,3,Screen 2,advancementZone,audio_recording,130.5,,STARTED RECORDING,0,,,,,,,1,stemComp,de.mp3,dester,DE____
43,1765320179089,09/12/2025 22:42:59,1765320165648,-5,09/12/2025 17:42:45,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,16,4,3,Screen 2,Zone1,continue_button,2790.7000000029802,,,0,,,,,,,1,stemComp,de.mp3,dester,DE____
44,1765320179197,09/12/2025 22:42:59,1765320165730,-5,09/12/2025 17:42:45,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,16,4,3,Screen 2,advancementZone,audio_recording,2879.3999999910593,,STOPPED RECORDING,0,,,,,,,1,stemComp,de.mp3,dester,DE____
45,1765320179197,09/12/2025 22:42:59,1765320165733,-5,09/12/2025 17:42:45,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,16,4,3,Screen 2,advancementZone,audio_recording,2882,,TRANSCODING START,0,,,,,,,1,stemComp,de.mp3,dester,DE____
46,1765320179645,09/12/2025 22:42:59,1765320166480,-5,09/12/2025 17:42:46,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,16,4,3,Screen 2,advancementZone,audio_recording,330.59999999403954,,TRANSCODING FINISH,0,,,,,,,1,stemComp,de.mp3,dester,DE____
47,1765320179778,09/12/2025 22:42:59,1765320166484,-5,09/12/2025 17:42:46,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,16,4,3,Screen 2,advancementZone,audio_recording,334.59999999403954,,250842-10-14710098-task-6wul-51307383-dester-5-3.mp3,0,,,,,,,1,stemComp,de.mp3,dester,DE____
48,1765320179778,09/12/2025 22:42:59,1765320166485,-5,09/12/2025 17:42:46,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,16,4,3,Screen 2,advancementZone,audio_recording,335,,https://app.gorilla.sc/uploads/schedule/51307383?filename=dester-5-3.mp3,0,,,,,,,1,stemComp,de.mp3,dester,DE____
49,1765320180802,09/12/2025 22:43:00,1765320167639,-5,09/12/2025 17:42:47,250842,10,task-6wul,,51307383,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,14,5,1,Screen 3,Zone1,timelimit_screen,1501.6000000000058,,,0,,,,,1,,1,stemComp,mo.mp3,mowel,MO___
